id,category,distance,nodes,strnodes
460,service,138.4969025140795,"[u'2719194248', u'2719194249', u'2719194250', u'2719194251', u'2719194252', u'2719194253', u'2719194254', u'2719194255', u'2719194256', u'2719194257', u'2719194258', u'2719194259', u'2719194260', u'2719194261', u'2719194262']",^31.2920026^121.20779329999999^31.2920524^121.20774240000001^31.2921021^121.20772050000001^31.292142499999997^121.20770959999999^31.292195399999997^121.20772050000001^31.292238899999997^121.20773870000001^31.292571600000002^121.2080007^31.292599600000003^121.2080371^31.292621399999998^121.208099^31.292630699999997^121.20815719999999^31.2926245^121.2082118^31.2925934^121.2082773^31.2925592^121.2083209^31.2925157^121.2083537^31.292503200000002^121.20861219999999
461,service,138.4969025143435,"[u'2719194262', u'2719194261', u'2719194260', u'2719194259', u'2719194258', u'2719194257', u'2719194256', u'2719194255', u'2719194254', u'2719194253', u'2719194252', u'2719194251', u'2719194250', u'2719194249', u'2719194248']",^31.292503200000002^121.20861219999999^31.2925157^121.2083537^31.2925592^121.2083209^31.2925934^121.2082773^31.2926245^121.2082118^31.292630699999997^121.20815719999999^31.292621399999998^121.208099^31.292599600000003^121.2080371^31.292571600000002^121.2080007^31.292238899999997^121.20773870000001^31.292195399999997^121.20772050000001^31.292142499999997^121.20770959999999^31.2921021^121.20772050000001^31.2920524^121.20774240000001^31.2920026^121.20779329999999
462,service,19.743619351055905,"[u'2719194248', u'2719194263']",^31.2920026^121.20779329999999^31.291901^121.2079636
463,service,19.743619350898054,"[u'2719194263', u'2719194248']",^31.291901^121.2079636^31.2920026^121.20779329999999
464,service,137.41665433391063,"[u'1759597838', u'1759598242', u'1759598185', u'1759598042', u'1759597769', u'1759598245']",^31.291359600000003^121.20867390000001^31.291125800000003^121.2086605^31.291008899999998^121.20863100000001^31.2909035^121.20858249999999^31.2908118^121.2085261^31.2902663^121.20807579999999
465,service,137.41665433426178,"[u'1759598245', u'1759597769', u'1759598042', u'1759598185', u'1759598242', u'1759597838']",^31.2902663^121.20807579999999^31.2908118^121.2085261^31.2909035^121.20858249999999^31.291008899999998^121.20863100000001^31.291125800000003^121.2086605^31.291359600000003^121.20867390000001
466,service,129.7974622371051,"[u'1759598245', u'2717862446', u'1759597771']",^31.2902663^121.20807579999999^31.2898374^121.2077429^31.289292200000002^121.2073197
467,service,129.79746223751403,"[u'1759597771', u'2717862446', u'1759598245']",^31.289292200000002^121.2073197^31.2898374^121.2077429^31.2902663^121.20807579999999
468,service,8.355237988454558,"[u'1759597771', u'1759597818']",^31.289292200000002^121.2073197^31.289232600000002^121.20726599999999
469,service,8.355237988264108,"[u'1759597818', u'1759597771']",^31.289232600000002^121.20726599999999^31.289292200000002^121.2073197
470,service,118.30976624296451,"[u'1759597838', u'2717390065']",^31.291359600000003^121.20867390000001^31.291311100000005^121.2099152
471,service,118.30976624296551,"[u'2717390065', u'1759597838']",^31.291311100000005^121.2099152^31.291359600000003^121.20867390000001
472,service,27.154004361880432,"[u'2717390065', u'1759598234']",^31.291311100000005^121.2099152^31.2913^121.2102001
473,service,27.154004361870925,"[u'1759598234', u'2717390065']",^31.2913^121.2102001^31.291311100000005^121.2099152
474,tertiary,10.213200825697514,"[u'3459234286', u'3459234288']",^31.292764399999996^121.2184989^31.292767699999995^121.21839170000001
475,tertiary,10.213200825697072,"[u'3459234288', u'3459234286']",^31.292767699999995^121.21839170000001^31.292764399999996^121.2184989
476,tertiary,394.8520160438701,"[u'3459234288', u'3459234289', u'3459234290', u'3459234292', u'3459236593', u'3459236595', u'3459236596', u'3459236598', u'3459236601', u'3459235790', u'3459236793']",^31.292767699999995^121.21839170000001^31.292771899999998^121.21804509999998^31.2927881^121.217555^31.292818199999996^121.2170865^31.2928529^121.2167345^31.2928876^121.21647990000001^31.2929224^121.2162254^31.2930195^121.21577579999999^31.293139899999996^121.21529380000001^31.293283399999996^121.2146845^31.2933667^121.2143243
477,tertiary,394.85201604360657,"[u'3459236793', u'3459235790', u'3459236601', u'3459236598', u'3459236596', u'3459236595', u'3459236593', u'3459234292', u'3459234290', u'3459234289', u'3459234288']",^31.2933667^121.2143243^31.293283399999996^121.2146845^31.293139899999996^121.21529380000001^31.2930195^121.21577579999999^31.2929224^121.2162254^31.2928876^121.21647990000001^31.2928529^121.2167345^31.292818199999996^121.2170865^31.2927881^121.217555^31.292771899999998^121.21804509999998^31.292767699999995^121.21839170000001
478,tertiary,186.72583462930598,"[u'3288695771', u'3288695768', u'3288695766', u'3288695763', u'3288695761', u'3288686458']",^31.2945549^121.19908020000001^31.2944179^121.1993373^31.2942902^121.1996273^31.2941456^121.2000315^31.2939973^121.20048190000001^31.293890299999997^121.20087509999999
479,tertiary,186.72583462937095,"[u'3288686458', u'3288695761', u'3288695763', u'3288695766', u'3288695768', u'3288695771']",^31.293890299999997^121.20087509999999^31.2939973^121.20048190000001^31.2941456^121.2000315^31.2942902^121.1996273^31.2944179^121.1993373^31.2945549^121.19908020000001
480,tertiary,731.1529826772778,"[u'3288686458', u'3288686456', u'3288686451', u'3288686447', u'3288686446', u'3288686445', u'3288686443', u'3288686440', u'3288686437', u'3490623749']",^31.293890299999997^121.20087509999999^31.2938228^121.20115630000001^31.2937477^121.2015342^31.2936876^121.20194280000001^31.293668800000003^121.20221090000001^31.293657500000002^121.2025162^31.293623800000002^121.2040629^31.293548699999995^121.2065959^31.293511100000003^121.20764609999999^31.2934876^121.2085232
481,tertiary,731.1529826772687,"[u'3490623749', u'3288686437', u'3288686440', u'3288686443', u'3288686445', u'3288686446', u'3288686447', u'3288686451', u'3288686456', u'3288686458']",^31.2934876^121.2085232^31.293511100000003^121.20764609999999^31.293548699999995^121.2065959^31.293623800000002^121.2040629^31.293657500000002^121.2025162^31.293668800000003^121.20221090000001^31.2936876^121.20194280000001^31.2937477^121.2015342^31.2938228^121.20115630000001^31.293890299999997^121.20087509999999
482,tertiary,196.6672840564053,"[u'3490623749', u'3288686434']",^31.2934876^121.2085232^31.293432300000003^121.2105878
483,tertiary,196.66728405640893,"[u'3288686434', u'3490623749']",^31.293432300000003^121.2105878^31.2934876^121.2085232
484,unclassified,496.88091515171305,"[u'3459183640', u'3459183642', u'3459183645', u'3459183646', u'3459183648', u'3459183649', u'3459183650', u'3459183651', u'3459183652', u'3459183991', u'3459183993', u'3459183994', u'3459183995', u'3459183997', u'3459183998', u'3459184000', u'3459182340', u'3459182341', u'3459182344', u'3459182345', u'3459182348']",^31.288833299999997^121.19639709999998^31.288950099999997^121.1965554^31.289077000000002^121.19674280000001^31.289166899999998^121.1969051^31.2892528^121.1970856^31.289323100000004^121.19729579999999^31.28937^121.1974832^31.289389500000002^121.1976889^31.289403200000002^121.1979152^31.2894207^121.19809109999998^31.2894559^121.1982328^31.2895203^121.19840420000001^31.2895946^121.1985345^31.2896805^121.1986625^31.2897859^121.19875159999998^31.289985100000003^121.1988933^31.2901316^121.19900530000001^31.290215600000003^121.1991081^31.2903484^121.19931840000001^31.290649100000003^121.19986229999999^31.2911647^121.20067350000001
485,unclassified,496.8809151525296,"[u'3459182348', u'3459182345', u'3459182344', u'3459182341', u'3459182340', u'3459184000', u'3459183998', u'3459183997', u'3459183995', u'3459183994', u'3459183993', u'3459183991', u'3459183652', u'3459183651', u'3459183650', u'3459183649', u'3459183648', u'3459183646', u'3459183645', u'3459183642', u'3459183640']",^31.2911647^121.20067350000001^31.290649100000003^121.19986229999999^31.2903484^121.19931840000001^31.290215600000003^121.1991081^31.2901316^121.19900530000001^31.289985100000003^121.1988933^31.2897859^121.19875159999998^31.2896805^121.1986625^31.2895946^121.1985345^31.2895203^121.19840420000001^31.2894559^121.1982328^31.2894207^121.19809109999998^31.289403200000002^121.1979152^31.289389500000002^121.1976889^31.28937^121.1974832^31.289323100000004^121.19729579999999^31.2892528^121.1970856^31.289166899999998^121.1969051^31.289077000000002^121.19674280000001^31.288950099999997^121.1965554^31.288833299999997^121.19639709999998
486,tertiary,389.3059328768181,"[u'3459236602', u'3459236600', u'3459236599', u'3459236597', u'3459236594', u'3459234291', u'3459234287', u'3459234285', u'3459234284', u'3459234283', u'1759597674']",^31.2931882^121.2143775^31.293126^121.214749^31.2930311^121.2152085^31.292926399999995^121.2156604^31.2928577^121.2160051^31.2928053^121.2162732^31.2927661^121.2165719^31.292730100000004^121.21685910000001^31.2927039^121.21725359999998^31.292672800000002^121.21789509999999^31.292635200000003^121.2184035
487,tertiary,389.3059328767054,"[u'1759597674', u'3459234283', u'3459234284', u'3459234285', u'3459234287', u'3459234291', u'3459236594', u'3459236597', u'3459236599', u'3459236600', u'3459236602']",^31.292635200000003^121.2184035^31.292672800000002^121.21789509999999^31.2927039^121.21725359999998^31.292730100000004^121.21685910000001^31.2927661^121.2165719^31.2928053^121.2162732^31.2928577^121.2160051^31.292926399999995^121.2156604^31.2930311^121.2152085^31.293126^121.214749^31.2931882^121.2143775
488,tertiary,193.96307054450276,"[u'3288686439', u'3288686442', u'3490623752']",^31.2935526^121.2105858^31.2935771^121.2093352^31.293603000000004^121.20854950000002
489,tertiary,193.96307054448695,"[u'3490623752', u'3288686442', u'3288686439']",^31.293603000000004^121.20854950000002^31.2935771^121.2093352^31.2935526^121.2105858
490,tertiary,728.9650022381076,"[u'3490623752', u'3288686444', u'3288686450', u'3288686452', u'3288686453', u'3288686455', u'3288686457', u'3288686459', u'4039265053']",^31.293603000000004^121.20854950000002^31.293632799999997^121.20764820000001^31.2937151^121.204535^31.2937735^121.20252169999999^31.2937815^121.2022017^31.293813399999998^121.2018258^31.2938532^121.2015057^31.293948800000003^121.20102109999999^31.293974699999996^121.20091869999999
491,tertiary,728.9650022380632,"[u'4039265053', u'3288686459', u'3288686457', u'3288686455', u'3288686453', u'3288686452', u'3288686450', u'3288686444', u'3490623752']",^31.293974699999996^121.20091869999999^31.293948800000003^121.20102109999999^31.2938532^121.2015057^31.293813399999998^121.2018258^31.2937815^121.2022017^31.2937735^121.20252169999999^31.2937151^121.204535^31.293632799999997^121.20764820000001^31.293603000000004^121.20854950000002
492,tertiary,184.8953130014841,"[u'4039265053', u'3288695762', u'3288695764', u'3288695767', u'3288695769', u'3288695774']",^31.293974699999996^121.20091869999999^31.294055^121.20060159999998^31.2941665^121.2001884^31.294296600000003^121.1998062^31.294437300000002^121.1994831^31.2946151^121.1991352
493,tertiary,184.8953130013112,"[u'3288695774', u'3288695769', u'3288695767', u'3288695764', u'3288695762', u'4039265053']",^31.2946151^121.1991352^31.294437300000002^121.1994831^31.294296600000003^121.1998062^31.2941665^121.2001884^31.294055^121.20060159999998^31.293974699999996^121.20091869999999
494,tertiary,34.93321899000243,"[u'3459235788', u'3459236602']",^31.293249900000003^121.21401770000001^31.2931882^121.2143775
495,tertiary,34.933218989961674,"[u'3459236602', u'3459235788']",^31.2931882^121.2143775^31.293249900000003^121.21401770000001
496,tertiary,29.07811054106639,"[u'3288686438', u'3288686439']",^31.2935456^121.21089109999998^31.2935526^121.2105858
497,tertiary,29.07811054107424,"[u'3288686439', u'3288686438']",^31.2935526^121.2105858^31.2935456^121.21089109999998
498,tertiary,34.07437702833813,"[u'3459236793', u'3459236794']",^31.2933667^121.2143243^31.293422200000002^121.2139723
499,tertiary,34.07437702835499,"[u'3459236794', u'3459236793']",^31.293422200000002^121.2139723^31.2933667^121.2143243
500,tertiary,28.670444347462325,"[u'3288686434', u'3288686433']",^31.293432300000003^121.2105878^31.2934248^121.2108888
501,tertiary,28.67044434747251,"[u'3288686433', u'3288686434']",^31.2934248^121.2108888^31.293432300000003^121.2105878
502,tertiary,71.90645923743892,"[u'3459236794', u'3459236795', u'3459236796']",^31.293422200000002^121.2139723^31.2934615^121.2136284^31.2934962^121.2132221
503,tertiary,71.90645923748569,"[u'3459236796', u'3459236795', u'3459236794']",^31.2934962^121.2132221^31.2934615^121.2136284^31.293422200000002^121.2139723
504,tertiary,222.0032320445182,"[u'3459236796', u'3288686436', u'3288686438']",^31.2934962^121.2132221^31.2935206^121.21204809999999^31.2935456^121.21089109999998
505,tertiary,222.00323204453383,"[u'3288686438', u'3288686436', u'3459236796']",^31.2935456^121.21089109999998^31.2935206^121.21204809999999^31.2934962^121.2132221
506,tertiary,219.62226567822842,"[u'3288686433', u'3288686432', u'3459235792']",^31.2934248^121.2108888^31.293394699999997^121.21200479999999^31.2933561^121.21319409999998
507,tertiary,219.62226567821915,"[u'3459235792', u'3288686432', u'3288686433']",^31.2933561^121.21319409999998^31.293394699999997^121.21200479999999^31.2934248^121.2108888
508,tertiary,79.31543929538836,"[u'3459235792', u'3459235791', u'3459235788']",^31.2933561^121.21319409999998^31.293312^121.2136003^31.293249900000003^121.21401770000001
509,tertiary,79.31543929539467,"[u'3459235788', u'3459235791', u'3459235792']",^31.293249900000003^121.21401770000001^31.293312^121.2136003^31.2933561^121.21319409999998
510,unclassified,383.55176353179536,"[u'3490623764', u'3490629403', u'3490623752']",^31.297033199999998^121.2090692^31.2965317^121.20897690000001^31.293603000000004^121.20854950000002
511,unclassified,383.5517635326562,"[u'3490623752', u'3490629403', u'3490623764']",^31.293603000000004^121.20854950000002^31.2965317^121.20897690000001^31.297033199999998^121.2090692
512,unclassified,13.037641405368044,"[u'3490623752', u'3490623749']",^31.293603000000004^121.20854950000002^31.2934876^121.2085232
513,unclassified,13.037641405933712,"[u'3490623749', u'3490623752']",^31.2934876^121.2085232^31.293603000000004^121.20854950000002
514,unclassified,15.760620974207125,"[u'3459235792', u'3459236796']",^31.2933561^121.21319409999998^31.2934962^121.2132221
515,unclassified,15.760620974190836,"[u'3459236796', u'3459235792']",^31.2934962^121.2132221^31.2933561^121.21319409999998
516,unclassified,303.18988283564374,"[u'3459236796', u'3490623753', u'3490623758', u'3490614131', u'3490629399']",^31.2934962^121.2132221^31.293766899999998^121.21327099999999^31.2947755^121.21338229999999^31.295117200000004^121.21341240000001^31.296218900000003^121.2135087
517,unclassified,303.1898828357758,"[u'3490629399', u'3490614131', u'3490623758', u'3490623753', u'3459236796']",^31.296218900000003^121.2135087^31.295117200000004^121.21341240000001^31.2947755^121.21338229999999^31.293766899999998^121.21327099999999^31.2934962^121.2132221
518,service,111.40486550096958,"[u'3878436132', u'1759597759', u'1759598220', u'1759598011', u'1759597918', u'3879213216', u'1759597739']",^31.287393599999998^121.20325919999999^31.2878093^121.2037549^31.287862^121.20385139999999^31.287889500000002^121.20392920000002^31.2879031^121.20401470000002^31.2879101^121.2040875^31.287901^121.2042055
519,service,111.40486550063032,"[u'1759597739', u'3879213216', u'1759597918', u'1759598011', u'1759598220', u'1759597759', u'3878436132']",^31.287901^121.2042055^31.2879101^121.2040875^31.2879031^121.20401470000002^31.287889500000002^121.20392920000002^31.287862^121.20385139999999^31.2878093^121.2037549^31.287393599999998^121.20325919999999
520,service,15.932335142712093,"[u'1759597690', u'3878436152']",^31.2928082^121.21331119999999^31.2929511^121.2133288
521,service,15.932335143059644,"[u'3878436152', u'1759597690']",^31.2929511^121.2133288^31.2928082^121.21331119999999
522,pedestrian,265.50065075689133,"[u'1759597920', u'3878436155', u'1487314710']",^31.284504^121.2090977^31.284504^121.21064950000002^31.284504100000003^121.211886
523,pedestrian,265.50065075689133,"[u'1487314710', u'3878436155', u'1759597920']",^31.284504100000003^121.211886^31.284504^121.21064950000002^31.284504^121.2090977
524,pedestrian,85.11674893279714,"[u'1487314710', u'1487314711', u'3878436153']",^31.284504100000003^121.211886^31.284504100000003^121.2121676^31.284504100000003^121.21277990000002
525,pedestrian,85.11674893279714,"[u'3878436153', u'1487314711', u'1487314710']",^31.284504100000003^121.21277990000002^31.284504100000003^121.2121676^31.284504100000003^121.211886
526,pedestrian,244.253859473796,"[u'1759597604', u'3878436154', u'2703796554']",^31.2854782^121.2077862^31.286576300000004^121.2077699^31.287681^121.20775359999999
527,pedestrian,244.25385947465583,"[u'2703796554', u'3878436154', u'1759597604']",^31.287681^121.20775359999999^31.286576300000004^121.2077699^31.2854782^121.2077862
528,unclassified,81.4754764398863,"[u'4039264989', u'4039264998']",^31.2796468^121.21987730000001^31.2799723^121.21911019999999
529,unclassified,81.47547643983059,"[u'4039264998', u'4039264989']",^31.2799723^121.21911019999999^31.2796468^121.21987730000001
530,unclassified,456.4775556005541,"[u'4039264998', u'4039265015', u'4039265010']",^31.2799723^121.21911019999999^31.2803528^121.21815^31.277586100000004^121.2162574
531,unclassified,456.47755560024666,"[u'4039265010', u'4039265015', u'4039264998']",^31.277586100000004^121.2162574^31.2803528^121.21815^31.2799723^121.21911019999999
532,residential,922.4022800689277,"[u'4039265066', u'4039265020', u'4039265023', u'4039265035', u'4039265042', u'4039265004', u'4039265033', u'4039265034', u'4039264990', u'4039264991', u'4039264982', u'4039265043', u'4039264998']",^31.2834474^121.2249628^31.282911^121.2250004^31.2825443^121.22498429999999^31.281090999999996^121.22513980000001^31.2810543^121.22509690000001^31.280953399999998^121.22353590000002^31.280944199999997^121.22294040000001^31.280994699999997^121.22209280000001^31.281081800000003^121.221374^31.281081800000003^121.2207625^31.2811093^121.22029579999999^31.2812147^121.2199095^31.2799723^121.21911019999999
533,residential,922.4022800686964,"[u'4039264998', u'4039265043', u'4039264982', u'4039264991', u'4039264990', u'4039265034', u'4039265033', u'4039265004', u'4039265042', u'4039265035', u'4039265023', u'4039265020', u'4039265066']",^31.2799723^121.21911019999999^31.2812147^121.2199095^31.2811093^121.22029579999999^31.281081800000003^121.2207625^31.281081800000003^121.221374^31.280994699999997^121.22209280000001^31.280944199999997^121.22294040000001^31.280953399999998^121.22353590000002^31.2810543^121.22509690000001^31.281090999999996^121.22513980000001^31.2825443^121.22498429999999^31.282911^121.2250004^31.2834474^121.2249628
534,tertiary_link,10.23721288888549,"[u'3288686458', u'4039265053']",^31.293890299999997^121.20087509999999^31.293974699999996^121.20091869999999
535,tertiary_link,10.237212888770092,"[u'4039265053', u'3288686458']",^31.293974699999996^121.20091869999999^31.293890299999997^121.20087509999999
536,trunk,748.5481687633403,"[u'1455057638', u'499158783']",^31.2835995^121.20727839999999^31.2791592^121.2132
537,trunk,748.5481687632736,"[u'499158783', u'1455057638']",^31.2791592^121.2132^31.2835995^121.20727839999999
538,trunk,10.648177805513518,"[u'499158783', u'1187044987']",^31.2791592^121.2132^31.2790962^121.2132844
539,trunk,10.648177805586318,"[u'1187044987', u'499158783']",^31.2790962^121.2132844^31.2791592^121.2132
540,trunk,249.40226286530012,"[u'1187044390', u'1751009006', u'1455057638']",^31.2850803^121.2053068^31.284438199999997^121.20616969999999^31.2835995^121.20727839999999
541,trunk,249.40226286559925,"[u'1455057638', u'1751009006', u'1187044390']",^31.2835995^121.20727839999999^31.284438199999997^121.20616969999999^31.2850803^121.2053068
542,primary,102.25564602736937,"[u'1246571008', u'1187044372']",^31.280055199999996^121.2139148^31.279294^121.2133085
543,primary,102.25564602716528,"[u'1187044372', u'1246571008']",^31.279294^121.2133085^31.280055199999996^121.2139148
544,primary,300.07354221181333,"[u'1246570831', u'1187044987']",^31.276831800000004^121.2115585^31.2790962^121.2132844
545,primary,300.07354221181714,"[u'1187044987', u'1246570831']",^31.2790962^121.2132844^31.276831800000004^121.2115585
546,tertiary,18.54673872177305,"[u'1455057638', u'1187044733']",^31.2835995^121.20727839999999^31.283759000000003^121.2073371
547,tertiary,18.546738722161127,"[u'1187044733', u'1455057638']",^31.283759000000003^121.2073371^31.2835995^121.20727839999999
548,tertiary,414.9988506959181,"[u'1455069224', u'1827278620', u'1455057638']",^31.279916399999998^121.2065021^31.2801299^121.2065494^31.2835995^121.20727839999999
549,tertiary,414.9988506962069,"[u'1455057638', u'1827278620', u'1455069224']",^31.2835995^121.20727839999999^31.2801299^121.2065494^31.279916399999998^121.2065021
